episode,avg_pods,avg_latency,reward,execution_time
596,8.88,100.6634,-2312.18,0.26
597,8.64,479869.6462,-4256.09,0.37
598,8.04,120.5249,-3500.63,0.43
599,10.0,128701.96,-3250.66,0.33
600,9.76,0.1065,-2752.34,0.35
601,12.76,360303.5994,-3276.36,0.36
602,8.2,619.7702,-2752.51,0.29
603,8.6,359680.5033,-3282.47,0.34
604,5.76,0.2536,-2256.92,0.35
605,8.76,352337.4394,-2513.68,0.34
606,11.48,2744.41,-3800.78,0.33
607,7.72,345.266,-4709.19,0.34
608,10.08,2741.7766,-4000.33,0.34
609,11.08,6.8232,-1920.32,0.35
610,6.72,7.8986,-2120.9,0.36
611,7.4,0.1254,-3250.32,0.26
612,9.2,42986.721,-3750.45,0.27
613,9.28,298.5296,-3188.58,0.27
614,9.12,0.0282,-2500.3,0.3
615,8.84,0.7574,-3250.55,0.25
616,5.28,3.9086,-3045.05,0.27
617,8.68,5.1716,-3126.72,0.26
618,9.8,169447.9996,-3310.92,0.25
619,7.84,4.9662,-3502.67,0.27
620,9.72,13357.6679,-3020.53,0.25
621,5.48,1.3498,-3282.97,0.25
622,8.84,425756.4308,-3250.29,0.22
623,7.64,2.855,-3071.23,0.24
624,7.56,420188.1553,-2084.57,0.23
625,10.32,114728.9074,-3254.15,0.23
626,8.64,78.8713,-2781.03,0.27
627,6.04,0.6519,-3751.5,0.33
628,8.36,2704.6932,-2279.33,0.29
629,9.04,32322.3992,-3719.8,0.27
630,10.4,143801.5935,-2250.49,0.32
631,9.68,0.4388,-2760.5,0.26
632,8.52,0.0689,-3751.19,0.34
633,7.52,254779.5102,-4500.04,0.39
634,10.68,0.3588,-3250.66,0.42
635,7.8,19.4369,-3250.18,0.39
636,7.52,340163.7236,-3013.64,0.31
637,11.16,115506.6455,-3355.72,0.28
638,7.56,0.5291,-3003.12,0.31
639,8.0,131.8503,-2482.14,0.32
640,9.48,35.9486,-2256.3,0.33
641,8.16,582003.8862,-4002.25,0.2
642,9.12,479710.7276,-2261.28,0.23
643,11.84,704785.303,-3008.71,0.24
644,8.52,0.2297,-2255.63,0.38
