episode,avg_pods,avg_latency,reward,execution_time
447,7.64,798506.7446,-1.0,0.24
448,13.16,0.0372,-5.0,0.22
449,10.12,64477.4746,0.0,0.21
450,4.68,0.2322,19.0,0.2
451,9.2,239124.2764,2.0,1.18
452,3.28,29.9304,14.0,0.18
453,8.4,5007.8134,0.0,0.19
454,8.52,939566.2233,-5.0,0.18
455,6.84,2.2332,-6.0,0.22
456,6.92,27.8611,18.0,0.94
457,5.16,21.119,26.0,0.2
458,9.84,1031.0153,-7.0,0.22
459,3.92,33879.2448,11.0,0.2
460,5.92,28.145,18.0,0.21
461,8.0,291.1308,-1.0,1.0
462,7.48,11.4565,14.0,0.32
463,10.28,0.0992,-2.0,0.22
464,8.8,566.5569,-3.0,0.19
465,13.28,0.3794,-3.0,0.23
466,11.4,5.998,4.0,0.92
467,3.72,10.5695,21.0,0.23
468,2.76,17.633,8.0,0.21
469,3.52,10.7783,5.0,0.27
470,2.84,17.6258,15.0,0.23
471,4.96,10.6285,19.0,0.2
472,7.92,0.0266,-5.0,0.2
473,2.8,8.8488,11.0,0.2
474,6.44,6.6144,-6.0,0.21
475,3.64,8.8336,11.0,0.2
476,5.48,1079323.6875,-1.0,0.27
477,8.52,432.131,-4.0,0.9
478,3.32,8.8331,21.0,0.17
479,3.96,1.7336,-5.0,0.19
480,8.72,0.3301,-3.0,0.26
481,6.68,5.315,0.0,0.22
482,3.52,10.7777,13.0,0.95
483,7.72,37.0317,18.0,0.19
484,11.4,119077.2342,0.0,0.22
485,8.68,2131.0872,-2.0,0.29
486,4.88,678487.4888,-2.0,0.24
487,5.24,11.9788,26.0,1.0
488,10.64,119084.1256,-4.0,0.18
489,8.52,0.7243,-1.0,0.2
490,6.68,4.9474,-2.0,0.19
491,3.4,17.7302,16.0,0.21
492,7.84,2.2706,1.0,1.19
493,2.72,2.471,0.0,0.18
494,5.96,615424.3242,2.0,0.27
495,6.08,12.2552,18.0,0.21
496,3.08,17.8178,9.0,0.2
497,6.96,359790.5394,-1.0,0.95
498,6.72,12.4144,20.0,0.23
499,5.16,0.1325,24.0,0.27
500,13.96,360709.0142,-1.0,0.26
501,10.0,64479.0271,0.0,0.23
502,6.68,120023.066,23.0,0.94
503,7.08,4.9674,15.0,0.23
504,5.84,1178553.4164,4.0,0.22
505,7.08,7.189,1.0,0.2
506,7.68,260.4918,1.0,0.22
507,6.08,240047.6081,20.0,1.24
508,8.36,0.6946,-1.0,0.3
509,3.32,38.8015,18.0,0.21
510,13.44,3.8531,-7.0,0.26
511,8.6,191660.2261,-2.0,0.25
512,11.16,671453.1905,-1.0,0.26
513,11.6,120040.551,3.0,0.29
514,7.76,2.7242,-4.0,0.34
515,9.6,422.0839,0.0,0.24
516,10.0,842.2226,-4.0,0.24
517,3.56,19.4521,23.0,0.26
518,7.48,119902.8387,0.0,1.36
519,3.12,8.9507,27.0,0.47
520,3.88,52.8275,28.0,0.38
521,9.6,420.981,-3.0,0.37
522,7.36,40.4468,-2.0,0.31
523,7.48,0.0862,1.0,2.14
524,4.68,359810.619,2.0,0.27
525,2.76,8.8657,18.0,0.26
526,5.4,10.6786,24.0,0.22
527,5.2,120059.4922,27.0,0.22
528,9.64,459.4924,-1.0,0.9
529,6.52,1305870.3615,2.0,0.19
530,10.52,1.1037,-2.0,0.23
531,4.44,579984.832,-1.0,0.39
532,12.44,340581.276,-5.0,0.19
533,5.28,479742.4902,19.0,0.86
534,10.6,421.0928,-4.0,0.2
535,4.48,407097.1521,4.0,0.18
536,10.84,1262.8894,-3.0,0.21
537,14.2,5206.2299,-6.0,0.18
538,6.6,35.6526,20.0,0.91
539,6.6,886871.7816,1.0,0.19
540,10.36,0.0765,-3.0,0.19
541,9.8,170623.6671,-5.0,0.19
542,7.12,16.644,-5.0,0.2
543,7.72,2.7677,-2.0,0.85
544,6.48,818979.1233,16.0,0.2
545,4.04,0.1275,17.0,0.17
546,3.0,0.0804,9.0,0.16
547,6.4,4.9378,3.0,0.2
548,3.56,0.0459,19.0,0.84
549,7.08,124919.7321,3.0,0.2
550,3.64,0.1685,27.0,0.18
551,13.2,360100.3622,1.0,0.2
552,11.2,392403.4113,-2.0,0.22
553,6.92,35.7884,21.0,0.89
554,3.64,10.5629,22.0,0.26
555,4.52,17.705,19.0,0.23
556,6.92,0.6546,-1.0,0.17
557,12.48,77.1335,0.0,0.19
558,7.72,0.5618,1.0,0.19
559,10.44,0.7416,-1.0,1.59
560,3.2,17.6554,19.0,0.19
561,5.4,27.7902,28.0,0.23
562,6.76,408340.9974,-2.0,0.18
563,4.8,3.5949,23.0,0.2
564,4.32,0.1292,15.0,0.89
565,10.92,9721.872,-2.0,0.19
566,10.2,0.5727,-7.0,0.19
567,3.44,28.2458,32.0,0.19
568,5.56,12.8573,11.0,0.25
569,4.52,359706.9526,3.0,0.88
570,6.68,0.0354,-4.0,0.2
571,12.48,6.0232,-2.0,0.23
572,4.64,766854.3248,-9.0,0.26
573,4.88,28.6258,21.0,0.26
574,2.64,8.8644,6.0,0.93
575,8.8,1155.9314,-2.0,0.19
576,8.52,423.5808,-2.0,0.19
577,8.32,6.0018,-7.0,0.2
578,4.12,355281.7594,1.0,0.16
579,6.04,5.9683,-8.0,0.98
580,6.28,14.1085,22.0,0.21
581,3.16,8.8172,9.0,0.22
582,3.68,10.6974,21.0,0.21
583,3.08,19.3716,9.0,0.21
584,8.64,359845.2434,-2.0,1.11
585,10.44,421.0216,-5.0,0.23
586,9.68,0.1458,-3.0,0.17
587,7.04,41.5868,-3.0,0.24
588,4.16,10.5737,17.0,0.18
589,8.84,1.4039,-1.0,1.05
590,5.92,7.0452,-2.0,0.22
591,5.44,0.0315,18.0,0.21
592,8.24,0.2768,-1.0,0.22
593,5.2,459260.5984,-5.0,0.2
594,10.88,421.37,-7.0,0.95
595,8.92,12.0744,0.0,0.26
596,6.56,47.041,21.0,0.25
597,7.12,20.777,22.0,0.22
598,3.52,26.496,25.0,0.24
599,4.24,26.4678,29.0,0.21
600,7.48,694529.2236,1.0,0.22
601,6.56,1.8253,19.0,0.22
602,4.76,1.2148,5.0,0.2
603,3.56,19.3608,15.0,0.18
604,11.0,0.1762,-6.0,0.23
605,5.36,27.6889,15.0,0.94
606,6.12,12.312,19.0,0.17
607,11.12,421.3031,-5.0,0.18
608,4.92,10.1176,26.0,0.19
609,9.72,1181.4835,-3.0,0.18
610,3.48,8.8278,19.0,1.03
