episode,avg_pods,avg_latency,reward,execution_time
518,7.12,362773.5866,1.0,0.21
519,3.4,26.4256,26.0,0.21
520,7.24,0.1859,-2.0,0.22
521,8.76,416162.0007,2.0,0.28
522,8.44,0.2962,1.0,0.24
523,10.12,392403.3603,1.0,0.22
524,7.08,1.2127,5.0,0.21
525,6.96,2.2363,3.0,0.22
526,3.48,35.2321,27.0,0.21
527,9.6,32236.775,4.0,0.21
528,3.36,17.7315,33.0,0.2
529,6.88,1.7502,3.0,0.22
530,7.92,0.4639,2.0,0.21
531,3.48,19.3776,27.0,0.21
532,4.48,20.7002,24.0,0.2
533,4.28,19.4467,26.0,0.2
534,6.0,120022.5945,25.0,0.23
535,7.0,371480.2389,2.0,0.21
536,4.04,17.9334,28.0,0.26
537,4.36,427560.8074,16.0,0.3
538,7.28,895.9356,1.0,0.25
539,4.72,986379.4716,7.0,0.77
540,11.56,119232.2474,4.0,0.23
541,9.32,96710.1988,5.0,0.26
542,7.04,1.6386,2.0,0.22
543,7.92,0.669,0.0,0.24
544,8.08,0.0724,-2.0,0.22
545,4.8,474944.0196,6.0,0.21
546,12.28,5.9896,-2.0,0.24
547,5.08,359772.4056,6.0,0.22
548,7.56,40.132,1.0,0.25
549,11.24,119081.6372,2.0,0.26
550,4.16,19.3546,29.0,0.43
551,8.12,0.0761,0.0,0.2
552,7.4,0.5577,2.0,0.2
553,7.32,0.1302,1.0,0.21
554,4.6,21.1507,22.0,0.24
555,4.0,35.1594,30.0,0.2
556,9.0,421.2467,0.0,0.24
557,7.84,0.0722,2.0,0.22
558,4.28,19.3546,29.0,0.2
559,8.04,422.7268,-1.0,0.22
560,4.24,19.4069,27.0,0.2
561,7.56,178.419,2.0,0.23
562,11.8,0.403,2.0,0.21
563,8.2,0.2946,0.0,0.22
564,3.84,28.2267,24.0,0.2
565,3.8,26.4331,32.0,0.21
566,8.12,421.5058,0.0,0.2
567,4.96,17.6029,30.0,0.25
568,8.56,119085.9301,3.0,0.19
569,3.92,17.6092,25.0,0.23
570,3.88,17.7104,18.0,0.2
571,12.08,120770.1751,3.0,0.24
572,4.56,26.377,29.0,0.24
573,8.12,1079235.3231,5.0,0.22
574,7.56,1.7497,2.0,0.28
575,7.16,119902.4623,2.0,0.22
576,4.08,8.8153,29.0,0.21
577,3.4,28.1556,23.0,0.2
578,6.92,1.2889,-3.0,0.2
579,8.88,0.0756,8.0,0.28
580,7.08,0.6671,3.0,0.2
581,6.88,2.1802,2.0,0.23
582,9.56,32239.276,3.0,0.2
583,3.32,26.513,18.0,0.21
584,10.68,755.8965,9.0,0.19
585,9.52,64473.7241,4.0,0.23
586,3.76,0.0713,12.0,0.2
587,3.72,26.3818,28.0,0.23
588,6.64,2.7751,5.0,0.2
589,4.12,8.8046,27.0,0.21
590,11.2,0.4732,5.0,0.23
591,10.0,2.5171,2.0,0.19
592,11.28,756.2186,5.0,0.24
593,3.68,8.9263,28.0,0.2
594,8.72,32236.7509,5.0,0.23
595,7.16,1.0954,1.0,0.22
596,7.2,0.469,1.0,0.22
597,3.84,17.656,29.0,0.21
598,3.24,17.6703,21.0,0.21
599,4.2,55.7948,31.0,0.21
600,3.4,8.8816,19.0,0.2
601,4.84,28.2334,27.0,0.2
602,3.72,35.2138,27.0,0.2
603,3.96,0.1379,21.0,0.2
604,3.68,43.9664,27.0,0.23
605,4.0,28.1767,29.0,0.21
606,3.72,168270.0927,27.0,0.21
607,5.76,19.4919,26.0,0.23
608,4.44,28.1274,27.0,0.22
609,8.2,0.0191,0.0,0.22
610,8.28,421.5069,3.0,0.21
611,4.8,168271.8204,28.0,0.21
612,9.0,0.0205,-1.0,0.24
613,7.0,943459.356,1.0,0.2
614,9.2,420.9672,-3.0,0.23
615,7.96,0.5547,0.0,0.22
616,9.32,0.0183,-3.0,0.28
617,9.72,0.0529,-2.0,0.27
618,10.88,0.3586,-3.0,0.27
619,13.64,756.0845,-2.0,0.23
620,9.24,420.9966,-1.0,0.28
621,12.64,1.055,-4.0,0.24
622,4.76,19.3597,31.0,0.23
623,8.6,0.1591,-2.0,0.24
624,11.44,0.7308,4.0,0.25
625,5.08,17.5821,27.0,0.23
626,7.96,0.5858,1.0,0.23
627,9.6,3.0069,5.0,0.25
628,7.84,0.617,3.0,0.25
629,4.08,10.1911,29.0,0.21
630,4.04,35.1717,29.0,0.21
631,3.88,33.5862,25.0,0.23
632,7.76,0.1292,0.0,0.22
633,3.36,17.6272,32.0,0.2
634,4.44,0.0468,24.0,0.21
635,7.88,1.482,4.0,0.21
636,7.8,719393.9804,3.0,0.2
637,5.2,135698.194,7.0,0.21
638,3.28,11.4792,21.0,0.2
639,6.64,3.2608,4.0,0.22
