episode,avg_pods,avg_latency,reward,execution_time
484,9.2,125501.4804,-3501.09,0.43
485,5.76,0.1545,-2500.26,0.35
486,8.64,359706.424,-3033.28,0.38
487,9.32,120021.2772,-3440.87,1.43
488,8.84,359859.5281,-3893.26,0.36
489,10.4,118977.8954,-2752.48,0.38
490,9.88,1031628.7418,-4002.36,0.33
491,7.04,0.2952,-3507.2,0.31
492,7.92,425830.708,-4004.12,1.43
493,9.12,359874.862,-3004.91,0.3
494,10.52,368243.7562,-3503.61,0.44
495,9.36,19.7603,-3750.98,0.3
496,7.72,1479770.0269,-4250.19,0.27
497,11.48,695896.0051,-2563.93,1.58
498,8.92,182464.0094,-3255.04,0.34
499,11.12,0.2166,-2505.24,0.52
500,7.6,0.8182,-3019.57,0.33
501,8.8,32236.9686,-4251.02,0.27
502,9.72,1504.2233,-3593.64,1.51
503,7.64,336578.196,-4000.27,0.26
504,7.16,356909.6432,-3255.62,0.31
505,7.72,841.95,-2500.74,0.27
506,8.8,1015860.6131,-3750.16,0.31
507,8.4,14.5393,-3501.4,1.33
508,10.08,363888.3681,-3510.1,0.27
509,7.72,0.1662,-3253.72,0.25
510,9.44,2703.8521,-3507.23,0.28
511,9.36,286828.1487,-2250.79,0.29
512,7.96,5.6701,-3640.08,0.31
513,8.8,152822.238,-3033.35,0.25
514,11.24,85788.9139,-3202.47,0.28
515,9.24,0.2412,-3005.63,0.21
516,7.44,169434.4128,-3001.43,0.8
517,7.52,25.9992,-2797.13,0.29
518,7.6,476722.0625,-3531.41,1.33
519,8.4,129.9414,-2040.11,0.37
520,8.6,32237.0408,-3000.42,0.31
521,6.96,392085.7956,-3295.78,0.34
522,10.8,32236.8556,-3253.14,0.31
523,12.4,10381.7596,-4500.16,1.6
524,7.28,520757.8021,-4000.33,0.23
525,9.6,719428.9432,-1936.88,0.26
526,9.32,21.1788,-1750.46,0.32
527,9.84,202208.1632,-2476.12,0.37
528,8.0,34.9266,-3312.05,1.38
529,10.76,1430024.2947,-3294.31,0.26
530,9.84,0.132,-3502.45,0.28
531,9.64,2.6292,-3807.57,0.54
532,6.68,2802.5846,-2549.34,0.56
533,10.24,359844.4544,-2754.76,1.61
534,11.92,359541.8683,-3454.27,0.52
535,7.68,1.8908,-2546.4,0.26
536,8.96,750.2727,-3000.96,0.24
537,10.08,360755.265,-2745.03,0.23
538,8.44,1.0313,-2010.98,1.24
539,7.4,42889.2762,-2751.73,0.33
540,7.96,719405.9177,-2523.77,0.29
541,7.32,599603.7582,-4250.52,0.25
542,8.48,603773.7888,-3017.35,0.28
543,7.32,421.0802,-3503.05,1.34
544,7.76,131893.4549,-3250.98,0.3
545,5.88,152.6788,-3504.78,0.32
546,10.96,2567.4525,-2518.59,0.35
547,8.84,303.9207,-3251.23,0.3
548,8.64,1143696.1342,-3504.07,1.7
549,7.44,65947.2991,-4502.42,0.21
550,12.0,165468.7505,-2750.79,0.23
551,7.8,0.0354,-3250.34,0.25
552,8.44,2710.4037,-3251.34,0.27
553,12.32,75.475,-3030.64,1.37
554,10.56,118940.1905,-3505.59,0.26
555,11.04,1285.7272,-3016.4,0.24
556,9.16,16578.8359,-2751.25,0.25
557,10.16,120099.3381,-3543.16,0.29
558,9.28,2722.4874,-3929.18,0.27
559,10.92,118945.5401,-3504.5,1.53
560,10.64,23788.5197,-2765.05,0.31
561,8.24,1031.6963,-2825.36,0.33
562,7.88,894821.2776,-3505.97,0.27
563,9.16,2726.2076,-2256.82,0.56
564,7.56,680260.6531,-4250.14,1.21
565,9.52,4.5588,-2613.79,0.25
566,10.24,122604.7863,-2757.9,0.25
