episode,avg_pods,avg_latency,reward,execution_time
433,4.44,168282.3265,-1058.32,0.24
434,7.24,0.7782,-19.46,0.25
435,11.68,119071.7683,-2761.54,0.23
436,8.68,359704.2454,-440.18,0.23
437,4.24,3.5264,-88.16,0.21
438,4.0,0.8923,-772.13,0.21
439,13.2,360095.1876,-536.26,0.24
440,3.0,17.6452,-941.1,0.2
441,6.92,39.4256,-3530.16,0.24
442,10.24,119083.7766,-1062.86,0.23
443,7.68,1.4359,-35.9,0.22
444,4.24,30.1704,-754.26,0.22
445,10.36,119081.6366,-509.33,0.27
446,5.0,474945.9715,-1634.83,0.23
447,4.2,19.372,-484.3,0.25
448,7.56,0.6098,-15.24,0.25
449,5.0,1054226.3711,-1522.22,0.23
450,5.6,187864.9989,-1567.62,0.24
451,4.56,38.306,-1207.63,0.23
452,5.28,8.894,-222.35,0.24
453,4.88,10.5549,-263.87,0.27
454,7.08,120024.2438,-765.22,0.25
455,6.68,834887.3594,-3600.98,0.22
456,8.56,1.1402,-778.5,0.27
457,4.92,13.6414,-591.03,0.23
458,8.08,0.3515,-1010.77,0.24
459,6.36,4.3441,-1331.53,0.21
460,7.4,0.1245,-505.09,0.23
461,4.56,26.4799,-662.0,0.77
462,10.8,392403.3752,-501.64,0.21
463,8.8,2.8579,-71.45,0.22
464,6.32,240033.3961,-904.14,0.25
465,5.44,8329.7358,-781.19,0.25
466,8.16,0.349,-8.73,0.25
467,3.6,36.9396,-1673.15,0.22
468,7.84,421.3093,-259.04,0.22
469,7.68,0.9886,-24.72,0.24
470,4.04,3.5489,-838.44,0.22
471,4.6,168317.5392,-1438.96,0.22
472,4.16,19.533,-738.31,0.24
473,5.2,168278.7796,-469.97,0.22
474,4.4,28.2369,-705.92,0.25
475,8.44,0.0215,-1751.51,0.25
476,5.04,54.4838,-733.53,0.22
477,5.64,10.567,-514.17,0.22
478,4.76,22.8532,-571.33,0.21
479,3.84,19.445,-486.13,0.21
480,8.2,0.3508,-258.75,0.21
481,7.56,0.6684,-16.71,0.19
482,5.44,53.1923,-1860.2,0.2
483,5.0,28.2174,-1485.82,0.21
484,7.36,39.6471,-522.27,0.21
485,5.08,27.8191,-546.98,0.24
486,4.12,33905.5404,-909.24,0.21
487,7.4,0.7785,-269.45,0.22
488,6.88,2.1821,-54.55,0.21
489,4.04,47.0904,-1177.26,0.22
490,6.2,934910.788,-1312.92,0.23
491,10.64,424643.4972,-1588.67,0.27
492,3.76,5.3354,-133.39,0.22
493,8.2,56763.2686,-930.09,0.27
494,4.44,10.5709,-2014.24,0.28
495,9.12,11.7909,-500.74,0.37
496,4.52,10.6701,-516.59,0.42
497,8.32,77.1604,-518.26,0.31
498,6.72,1.9258,-298.13,0.3
499,4.64,3.3632,-84.08,0.21
500,8.76,1218.4288,-1546.27,0.34
501,7.4,38.8268,-265.29,0.33
502,8.68,7.8698,-196.74,0.23
503,7.16,5000.6354,-2509.27,0.2
504,3.4,17.6063,-940.14,0.25
505,8.32,0.8921,-22.3,0.3
506,9.16,159.2339,-846.08,0.24
507,5.12,3.7222,-93.05,0.25
508,4.28,1.9672,-49.18,0.27
509,8.4,0.018,-0.45,0.25
510,5.08,886828.973,-1553.9,0.22
511,10.0,8.034,-200.85,0.22
512,8.04,76.7223,-507.3,0.22
513,7.68,38.8866,-266.79,0.25
514,7.48,290.8077,-752.69,0.22
515,7.88,0.1289,-3.22,0.2
516,4.56,10.7514,-268.78,0.29
517,7.0,0.6693,-16.73,0.28
518,4.32,10.669,-516.56,0.29
519,3.68,17.7025,-692.54,0.27
520,10.24,119081.3616,-252.5,0.27
521,10.12,335726.628,-251.47,0.27
522,7.6,0.1829,-4.57,0.25
523,10.36,357243.8227,-750.95,0.24
524,7.56,0.0692,-1.73,0.24
525,3.6,26.3846,-659.61,0.22
526,7.32,0.8886,-22.22,0.27
527,5.2,120040.0976,-911.56,0.24
528,7.96,0.1299,-3.25,0.3
529,3.92,21.1,-527.5,0.25
530,7.0,1.2107,-30.27,0.23
531,9.2,119081.317,-251.39,0.21
532,4.56,29.435,-735.87,0.2
533,3.92,28.1445,-1203.44,0.22
534,4.64,24.4446,-611.12,0.21
535,3.52,35.3716,-1134.13,0.21
536,5.6,21.4703,-294.29,0.22
537,13.96,11.4799,-287.0,0.22
538,5.2,8.8938,-222.34,0.23
539,5.04,10.6565,-266.41,0.24
540,9.08,38.2391,-250.6,0.24
541,9.12,0.5904,-14.76,0.24
542,4.8,26.4651,-661.63,0.21
543,12.4,120040.5564,-500.98,0.23
544,9.88,0.1594,-3.98,0.22
545,4.16,38.6728,-966.82,0.23
546,5.68,1.416,-35.4,0.23
547,8.2,0.015,-0.38,0.25
548,11.12,358209.0932,-901.33,0.21
549,10.04,6.2062,-405.14,0.23
550,4.8,17.7753,-444.38,0.24
551,5.44,10.6534,-266.33,0.22
552,9.8,38.2376,-250.56,0.28
553,7.88,120013.665,-500.72,0.27
554,5.12,3.7214,-343.02,0.25
555,9.6,471.3542,-760.77,0.32
556,6.52,11.9784,-299.46,0.25
557,9.2,1.7885,-44.71,0.26
558,11.84,120043.8907,-334.35,0.25
559,9.92,0.3286,-8.21,0.28
560,6.8,2045073.0583,-2325.19,0.24
561,6.36,12.3222,-558.05,0.23
562,5.44,12.4283,-310.71,0.21
563,12.24,689984.7131,-500.93,0.22
564,6.84,26.4278,-660.7,0.22
565,10.24,459.1827,-750.47,0.25
566,7.84,683264.4158,-1558.57,0.22
567,11.36,238165.5664,-576.08,0.24
568,4.92,31.6347,-790.87,0.24
569,4.68,15.9206,-398.01,0.23
570,8.36,0.5756,-14.39,0.23
571,5.24,14.0686,-351.71,0.25
572,6.76,120023.3787,-493.59,0.24
573,9.32,169516.9038,-1593.43,0.27
574,9.16,0.02,-0.5,0.27
575,11.6,1074622.1798,-1170.05,0.29
576,14.04,360703.5998,-754.3,0.36
577,9.44,6.238,-1905.9,0.45
578,9.32,421.2475,-757.43,0.3
579,7.88,38.5716,-258.91,0.27
580,5.28,3.6276,-90.69,0.27
581,5.96,922951.7959,-1272.06,0.83
582,5.48,3.6244,-90.61,0.22
583,5.64,0.1143,-2.86,0.25
584,9.32,0.597,-14.93,0.23
585,7.08,834999.8046,-848.9,0.22
586,8.64,38.5116,-257.41,0.28
587,5.0,13.6115,-340.29,0.23
588,5.16,10.591,-264.78,0.45
589,7.0,647125.8339,-1166.05,0.23
590,8.2,0.5789,-14.47,0.24
591,6.76,947056.2982,-1570.84,0.24
592,7.88,0.1269,-3.17,0.27
593,4.6,3.7444,-343.6,0.45
594,5.72,10.5926,-264.81,0.34
595,5.08,8.439,-210.98,0.26
596,5.76,8.9937,-224.84,0.25
597,8.08,420.9714,-250.59,0.25
598,4.12,1.7496,-293.72,0.2
599,4.24,21.288,-532.2,0.26
600,6.8,2.5149,-62.87,0.23
601,3.8,1.8095,-45.24,0.24
602,3.68,19.3702,-734.25,0.31
603,6.92,1.6954,-42.39,0.2
604,8.24,38.2288,-250.34,0.25
605,10.2,119083.7286,-312.67,0.25
606,8.52,146.7926,-1034.47,0.23
607,4.64,28.338,-708.45,0.22
608,7.16,1.7511,-530.23,0.21
609,5.0,3.2668,-81.67,0.31
610,7.4,1.0056,-25.14,0.21
611,7.2,38.9916,-269.41,0.23
612,7.2,0.6855,-17.14,0.21
613,5.0,38.7751,-969.38,0.24
614,7.4,0.1823,-255.53,0.34
615,4.48,45.9182,-999.45,0.25
616,8.2,0.2917,-7.29,0.27
617,4.68,135699.0811,-2294.31,0.25
618,4.04,36.905,-922.62,0.24
619,12.8,5.7861,-144.65,0.25
620,7.88,0.0709,-1.77,0.24
621,4.84,0.3078,-7.7,0.24
622,7.44,0.4062,-10.15,0.24
623,4.88,11.8991,-297.48,0.21
624,3.4,8.9502,-1223.43,0.22
625,3.44,28.1496,-703.74,0.29
626,4.64,10.5996,-514.97,0.34
627,6.88,2.2359,-55.9,0.46
628,4.12,48.7473,-1218.68,0.3
629,8.12,65946.9977,-257.42,0.38
630,7.28,0.0156,-0.39,0.35
631,10.28,64473.512,-501.8,0.31
632,6.84,232.2845,-1751.11,0.26
633,4.72,18.3637,-459.09,0.37
634,7.8,0.6683,-16.71,0.41
635,4.72,21.2893,-532.23,0.25
636,8.04,420.9653,-250.44,0.25
637,8.56,38.5726,-258.94,0.23
638,7.56,0.2962,-7.4,0.32
639,6.76,1.2092,-30.23,0.21
640,7.52,0.5558,-13.9,0.25
641,8.88,34025.4605,-522.49,0.23
642,5.12,13.6117,-340.29,0.22
643,5.52,359547.8979,-604.14,0.22
644,4.48,5.4778,-136.95,0.23
645,7.16,4979.4602,-1758.57,0.26
646,4.04,19.566,-739.13,0.22
647,4.24,23.0531,-576.33,0.22
648,4.04,19.3539,-483.85,0.27
649,7.72,0.0716,-1.79,0.25
650,4.96,14.3621,-1109.04,0.24
651,11.92,0.9238,-273.08,0.27
652,10.92,119087.3221,-401.51,0.26
653,7.32,0.1266,-3.17,0.2
654,7.72,12.5048,-268.61,0.24
655,4.36,28.3168,-707.92,0.24
656,3.28,0.0739,-751.51,0.2
657,8.04,0.4697,-11.74,0.21
658,7.44,38.8812,-266.65,0.23
659,7.52,0.2374,-5.93,0.23
660,5.32,495405.2125,-885.72,0.2
661,7.92,1.5278,-38.2,0.23
662,7.56,114.771,-753.14,0.2
663,3.68,21.3062,-532.66,0.2
664,3.88,19.3494,-483.74,0.26
665,8.88,96713.5986,-836.97,0.24
666,6.64,1.694,-42.35,0.24
667,4.68,359705.9917,-337.9,0.19
668,4.16,45.7054,-1142.63,0.25
669,7.72,0.6122,-16.3,0.34
670,5.76,495401.5632,-794.49,0.34
